id,uuid,DCP_date_current_period,OPCP_open_price_current_period,HPCP_high_price_current_period,LPCP_low_price_current_period,CPCP_close_price_current_period,ACPCP_adjusted_close_price_current_period,VTCP_volume_of_transactions_current_period,MPN10P_median_price_next_10_periods,HPN10P_highest_price_next_10_periods,LPN10P_lowest_price_next_10_periods,HPN1P_high_price_next_1_period,LPN1P_low_price_next_1_period
593,,15-05-2002,"1,097.28","1,104.23","1,088.94","1,091.07","1,091","1,42,02,00,000","1,086.02","1,106.59","1,054.26","1,099.29","1,089.17"
594,,16-05-2002,"1,091.07","1,099.29","1,089.17","1,098.23","1,098","1,25,66,00,000","1,083.00","1,106.59","1,054.26","1,106.59","1,096.77"
595,,17-05-2002,"1,098.23","1,106.59","1,096.77","1,106.59","1,107","1,27,44,00,000","1,079.88","1,106.59","1,039.90","1,106.59","1,090.61"
596,,20-05-2002,"1,106.59","1,106.59","1,090.61","1,091.88","1,092","98,98,00,000","1,074.69","1,099.55","1,030.52","1,099.55","1,079.08"
597,,21-05-2002,"1,091.88","1,099.55","1,079.08","1,079.88","1,080","1,20,05,00,000","1,069.91","1,097.10","1,030.52","1,086.02","1,075.64"
598,,22-05-2002,"1,079.88","1,086.02","1,075.64","1,086.02","1,086","1,13,63,00,000","1,067.40","1,097.10","1,026.91","1,097.10","1,080.55"
599,,23-05-2002,"1,086.02","1,097.10","1,080.55","1,097.08","1,097","1,19,29,00,000","1,064.34","1,097.08","1,012.49","1,097.08","1,082.19"
600,,24-05-2002,"1,097.08","1,097.08","1,082.19","1,083.82","1,084","88,54,00,000","1,049.90","1,085.98","1,012.49","1,085.98","1,070.31"
601,,28-05-2002,"1,083.82","1,085.98","1,070.31","1,074.55","1,075","99,65,00,000","1,040.69","1,079.93","1,012.49","1,074.83","1,067.66"
602,,29-05-2002,"1,074.55","1,074.83","1,067.66","1,067.66","1,068","1,08,18,00,000","1,039.26","1,079.93","1,002.58","1,069.50","1,054.26"
603,,30-05-2002,"1,067.66","1,069.50","1,054.26","1,064.66","1,065","1,28,66,00,000","1,031.88","1,079.93","1,002.58","1,079.93","1,064.66"
604,,31-05-2002,"1,064.66","1,079.93","1,064.66","1,067.14","1,067","1,27,73,00,000","1,029.15","1,070.74",981.63,"1,070.74","1,039.90"
605,,03-06-2002,"1,067.14","1,070.74","1,039.90","1,040.68","1,041","1,32,43,00,000","1,027.22","1,050.11",981.63,"1,046.06","1,030.52"
606,,04-06-2002,"1,040.68","1,046.06","1,030.52","1,040.69","1,041","1,46,66,00,000","1,027.22","1,050.11",981.63,"1,050.11","1,038.84"
607,,05-06-2002,"1,040.69","1,050.11","1,038.84","1,049.90","1,050","1,30,01,00,000","1,025.50","1,049.90",981.63,"1,049.90","1,026.91"
608,,06-06-2002,"1,049.90","1,049.90","1,026.91","1,029.15","1,029","1,60,15,00,000","1,021.79","1,040.83",981.63,"1,033.02","1,012.49"
609,,07-06-2002,"1,029.15","1,033.02","1,012.49","1,027.53","1,028","1,34,13,00,000","1,019.99","1,040.83",981.63,"1,038.18","1,025.45"
610,,10-06-2002,"1,027.53","1,038.18","1,025.45","1,030.74","1,031","1,22,62,00,000","1,013.57","1,040.83",970.85,"1,039.04","1,012.94"
611,,11-06-2002,"1,030.74","1,039.04","1,012.94","1,013.60","1,014","1,21,24,00,000","1,009.56","1,040.83",970.85,"1,021.85","1,002.58"
612,,12-06-2002,"1,013.26","1,021.85","1,002.58","1,020.26","1,020","1,79,57,20,000","1,007.27","1,040.83",952.92,"1,023.47","1,008.12"
613,,13-06-2002,"1,020.26","1,023.47","1,008.12","1,009.56","1,010","1,40,55,00,000","1,005.24","1,040.83",952.92,"1,009.56",981.63
614,,14-06-2002,"1,009.56","1,009.56",981.63,"1,007.27","1,007","1,54,90,00,000",999.32,"1,040.83",952.92,"1,036.17","1,007.27"
615,,17-06-2002,"1,007.27","1,036.17","1,007.27","1,036.17","1,036","1,23,66,00,000",991.65,"1,040.83",952.92,"1,040.83","1,030.92"
616,,18-06-2002,"1,036.17","1,040.83","1,030.92","1,037.14","1,037","1,19,31,00,000",989.48,"1,037.61",945.54,"1,037.61","1,017.88"
617,,19-06-2002,"1,037.14","1,037.61","1,017.88","1,019.99","1,020","1,33,61,00,000",986.44,"1,023.33",934.87,"1,023.33","1,004.59"
618,,20-06-2002,"1,019.99","1,023.33","1,004.59","1,006.29","1,006","1,38,97,00,000",978.54,"1,006.29",934.87,"1,006.29",985.65
619,,21-06-2002,"1,006.29","1,006.29",985.65,989.14,989,"1,49,72,00,000",976.56,"1,005.88",934.87,"1,002.11",970.85
620,,24-06-2002,989.14,"1,002.11",970.85,992.72,993,"1,55,26,00,000",975.18,"1,005.88",934.87,"1,005.88",974.21
621,,25-06-2002,992.72,"1,005.88",974.21,976.14,976,"1,51,37,00,000",970.76,"1,001.79",920.29,977.43,952.92
622,,26-06-2002,976.14,977.43,952.92,973.53,974,"2,01,42,90,000",968.04,"1,001.79",900.94,990.67,963.74
623,,27-06-2002,973.53,990.67,963.74,990.64,991,"1,90,86,00,000",955.32,"1,001.79",900.94,"1,001.79",988.31
624,,28-06-2002,990.64,"1,001.79",988.31,989.82,990,"2,11,70,00,000",952.83,994.46,876.46,994.46,967.43
625,,01-07-2002,989.82,994.46,967.43,968.65,969,"1,42,55,00,000",946.68,993.56,876.46,968.65,945.54
626,,02-07-2002,968.65,968.65,945.54,948.09,948,"1,82,30,00,000",928.26,993.56,876.46,954.3,934.87
627,,03-07-2002,948.09,954.3,934.87,953.99,954,"1,52,78,00,000",921.39,993.56,876.46,989.07,953.99
628,,05-07-2002,953.99,989.07,953.99,989.03,989,"69,94,00,000",919.89,993.56,842.07,993.56,972.91
629,,08-07-2002,989.03,993.56,972.91,976.98,977,"1,18,44,00,000",911.5,979.63,813.26,979.63,951.71
630,,09-07-2002,976.98,979.63,951.71,952.83,953,"1,34,89,00,000",905.74,956.34,796.13,956.34,920.29
631,,10-07-2002,952.83,956.34,920.29,920.47,920,"1,81,69,00,000",896.08,934.31,775.68,929.16,900.94
632,,11-07-2002,920.47,929.16,900.94,927.37,927,"2,08,04,80,000",881.08,934.31,775.68,934.31,913.71
633,,12-07-2002,927.37,934.31,913.71,921.39,921,"1,60,74,00,000",853.34,926.52,775.68,921.39,876.46
634,,15-07-2002,921.39,921.39,876.46,917.93,918,"2,57,48,00,000",852.84,926.52,775.68,918.65,897.13
635,,16-07-2002,917.93,918.65,897.13,900.94,901,"1,84,37,00,000",852.84,926.52,775.68,926.52,895.03
636,,17-07-2002,901.05,926.52,895.03,906.04,906,"2,56,65,00,000",852.84,911.64,775.68,907.8,880.6
637,,18-07-2002,905.45,907.8,880.6,881.56,882,"1,73,63,00,000",852.84,911.64,775.68,881.56,842.07
638,,19-07-2002,881.56,881.56,842.07,847.75,848,"2,65,41,00,000",853.34,911.64,775.68,854.13,813.26
639,,22-07-2002,847.76,854.13,813.26,819.85,820,"2,24,80,60,000",853.89,911.64,775.68,827.69,796.13
640,,23-07-2002,819.85,827.69,796.13,797.7,798,"2,44,10,20,000",861.9,911.64,775.68,844.32,775.68
641,,24-07-2002,797.71,844.32,775.68,843.43,843,"2,77,55,60,000",865.77,911.64,816.11,853.83,816.11
642,,25-07-2002,843.42,853.83,816.11,838.68,839,"2,42,47,00,000",876.34,911.64,833.44,852.85,835.92
643,,26-07-2002,838.68,852.85,835.92,852.84,853,"1,79,61,00,000",884.53,913.95,833.44,898.96,852.84
644,,29-07-2002,852.84,898.96,852.84,898.96,899,"1,77,86,50,000",887.3,913.95,833.44,909.81,884.7
645,,30-07-2002,898.96,909.81,884.7,902.78,903,"1,82,60,90,000",884.69,913.95,833.44,911.64,889.88
646,,31-07-2002,902.78,911.64,889.88,911.62,912,"2,04,93,60,000",884.31,920.21,833.44,911.62,882.48
647,,01-08-2002,911.62,911.62,882.48,884.66,885,"1,67,22,00,000",884.56,933.29,833.44,884.72,853.95
648,,02-08-2002,884.4,884.72,853.95,864.24,864,"1,53,81,00,000",897.28,935.38,833.44,864.24,833.44
649,,05-08-2002,864.24,864.24,833.44,834.6,835,"1,42,55,00,000",903.8,951.17,834.6,874.44,834.6
650,,06-08-2002,834.6,874.44,834.6,859.57,860,"1,51,41,00,000",908.64,951.17,854.15,878.74,854.15
651,,07-08-2002,859.57,878.74,854.15,876.77,877,"1,49,04,00,000",918.89,951.59,875.17,905.84,875.17
652,,08-08-2002,876.77,905.84,875.17,905.46,905,"1,64,67,00,000",927.43,965,876.2,913.95,890.77
653,,09-08-2002,898.73,913.95,890.77,908.64,909,"1,29,49,00,000",930.79,965,876.2,908.64,892.38
654,,12-08-2002,908.64,908.64,892.38,903.8,904,"1,03,65,00,000",936.27,965,876.2,911.71,883.62
655,,13-08-2002,903.8,911.71,883.62,884.21,884,"1,29,77,00,000",938.45,965,876.2,920.21,876.2
656,,14-08-2002,884.21,920.21,876.2,919.62,920,"1,53,38,00,000",938.45,965,913.21,933.29,918.17
657,,15-08-2002,919.62,933.29,918.17,930.25,930,"1,50,51,00,000",938.45,965,903.33,935.38,916.21
658,,16-08-2002,930.25,935.38,916.21,928.77,929,"1,26,53,00,000",938.45,965,903.33,951.17,927.21
659,,19-08-2002,928.77,951.17,927.21,950.7,951,"1,29,98,00,000",935.99,965,877.51,950.7,931.86
660,,20-08-2002,950.7,950.7,931.86,937.43,937,"1,30,85,00,000",930.87,965,875.73,951.59,931.32
661,,21-08-2002,937.43,951.59,931.32,949.36,949,"1,35,31,00,000",921.32,965,870.5,965,946.43
662,,22-08-2002,949.36,965,946.43,962.7,963,"1,37,30,00,000",916.93,962.7,870.5,962.7,937.17
663,,23-08-2002,962.7,962.7,937.17,940.86,941,"1,07,15,00,000",911.69,955.82,870.5,950.8,930.42
664,,26-08-2002,940.86,950.8,930.42,947.95,948,"1,01,69,00,000",904.53,955.82,870.5,955.82,930.36
665,,27-08-2002,947.95,955.82,930.36,934.82,935,"1,30,77,00,000",904.53,934.82,870.5,934.82,913.21
666,,28-08-2002,934.82,934.82,913.21,917.87,918,"1,14,66,00,000",901.73,928.15,870.5,924.59,903.33
667,,29-08-2002,917.87,924.59,903.33,917.8,918,"1,27,11,00,000",896.44,928.15,870.5,928.15,910.17
668,,30-08-2002,917.8,928.15,910.17,916.07,916,"92,99,00,000",893.4,924.02,870.5,916.07,877.51
669,,03-09-2002,916.07,916.07,877.51,878.02,878,"1,28,98,00,000",892.3,924.02,870.5,896.1,875.73
670,,04-09-2002,878.02,896.1,875.73,893.4,893,"1,37,21,00,000",891.1,924.02,857.39,893.4,870.5
671,,05-09-2002,893.4,893.4,870.5,879.15,879,"1,40,13,00,000",889.81,924.02,843.09,899.07,879.15
672,,06-09-2002,879.15,899.07,879.15,893.92,894,"1,18,45,00,000",887.41,924.02,839.09,907.34,882.92
673,,09-09-2002,893.92,907.34,882.92,902.96,903,"1,13,06,00,000",884.88,924.02,825.76,909.89,900.5
674,,10-09-2002,902.96,909.89,900.5,909.58,910,"1,18,64,00,000",873.52,924.02,817.38,924.02,908.47
675,,11-09-2002,910.63,924.02,908.47,909.45,909,"84,66,00,000",869.46,909.45,817.38,909.45,884.84
676,,12-09-2002,909.45,909.45,884.84,886.91,887,"1,19,16,00,000",852.14,902.68,817.38,892.75,877.05
677,,13-09-2002,886.91,892.75,877.05,889.81,890,"1,27,10,00,000",845.39,902.68,817.38,891.84,878.91
678,,16-09-2002,889.81,891.84,878.91,891.1,891,"1,00,14,00,000",843.32,902.68,800.2,902.68,872.38
679,,17-09-2002,891.1,902.68,872.38,873.52,874,"1,44,86,00,000",840.34,878.45,800.2,878.45,857.39
680,,18-09-2002,873.52,878.45,857.39,869.46,869,"1,50,10,00,000",839.38,869.46,800.2,869.46,843.09
681,,19-09-2002,869.46,869.46,843.09,843.32,843,"1,52,40,00,000",833.7,856.6,800.2,849.32,839.09
682,,20-09-2002,843.32,849.32,839.09,845.39,845,"1,79,28,00,000",827.91,856.6,794.1,845.39,825.76
683,,23-09-2002,845.39,845.39,825.76,833.7,834,"1,38,11,00,000",827.11,856.6,782.96,833.7,817.38
684,,24-09-2002,833.7,833.7,817.38,819.29,819,"1,67,02,40,000",826.27,856.6,779.5,844.22,818.46
685,,25-09-2002,819.27,844.22,818.46,839.66,840,"1,65,15,00,000",818.95,856.6,775.8,856.6,839.66
686,,26-09-2002,839.66,856.6,839.66,854.95,855,"1,65,00,00,000",814.05,854.95,768.63,854.95,826.84
687,,27-09-2002,854.95,854.95,826.84,827.37,827,"1,50,73,00,000",809.37,851.93,768.63,827.37,800.2
688,,30-09-2002,827.37,827.37,800.2,815.28,815,"1,72,18,70,000",811.35,851.93,768.63,847.93,812.82
689,,01-10-2002,815.28,847.93,812.82,847.91,848,"1,78,09,00,000",813.57,881.27,768.63,851.93,826.5
690,,02-10-2002,843.77,851.93,826.5,827.91,828,"1,66,89,00,000",813.57,881.27,768.63,840.02,817.25
691,,03-10-2002,827.91,840.02,817.25,818.95,819,"1,67,45,00,000",814.42,885.35,768.63,825.9,794.1
692,,04-10-2002,818.95,825.9,794.1,800.58,801,"1,83,59,30,000",835.32,886.68,768.63,808.21,782.96
693,,07-10-2002,800.58,808.21,782.96,785.28,785,"1,57,65,00,000",842.36,900.69,768.63,808.86,779.5
694,,08-10-2002,785.28,808.86,779.5,798.55,799,"1,93,84,30,000",860.02,900.69,768.63,798.55,775.8
695,,09-10-2002,798.55,798.55,775.8,776.76,777,"1,88,50,30,000",872.1,900.69,768.63,806.51,768.63
696,,10-10-2002,776.76,806.51,768.63,803.92,804,"2,09,02,30,000",879.21,902.94,803.92,843.27,803.92
697,,11-10-2002,803.92,843.27,803.92,835.32,835,"1,85,41,30,000",881.27,902.94,828.37,844.39,828.37
698,,14-10-2002,835.32,844.39,828.37,841.44,841,"1,20,03,00,000",884.39,907.44,841.44,881.27,841.44
699,,15-10-2002,841.44,881.27,841.44,881.27,881,"1,95,60,00,000",885.75,907.44,856.28,881.27,856.28
700,,16-10-2002,881.27,881.27,856.28,860.02,860,"1,58,50,00,000",887.78,907.44,860.02,885.35,860.02
701,,17-10-2002,860.02,885.35,860.02,879.2,879,"1,78,03,90,000",889.26,907.44,866.58,886.68,866.58
702,,18-10-2002,879.2,886.68,866.58,884.39,884,"1,42,31,00,000",890.16,907.44,867.91,900.69,873.06
703,,21-10-2002,884.39,900.69,873.06,899.72,900,"1,44,70,00,000",890.43,924.58,867.91,899.72,882.4
704,,22-10-2002,899.72,899.72,882.4,890.16,890,"1,54,92,00,000",890.71,924.58,867.91,896.14,873.82
705,,23-10-2002,890.16,896.14,873.82,896.14,896,"1,59,39,00,000",895.32,925.66,867.91,902.94,879
706,,24-10-2002,896.14,902.94,879,882.5,883,"1,70,05,70,000",897.68,925.66,867.91,897.71,877.03
707,,25-10-2002,882.5,897.71,877.03,897.65,898,"1,34,04,00,000",899.31,925.66,867.91,907.44,886.15
708,,28-10-2002,897.65,907.44,886.15,890.23,890,"1,38,26,00,000",898.76,925.66,867.91,890.64,867.91
709,,29-10-2002,890.23,890.64,867.91,882.15,882,"1,52,97,00,000",898.76,925.66,874.63,895.28,879.19
710,,30-10-2002,882.15,895.28,879.19,890.71,891,"1,42,23,00,000",898.76,925.66,872.05,898.83,879.75
711,,31-10-2002,890.71,898.83,879.75,885.76,886,"1,64,13,00,000",900.37,925.66,872.05,903.42,877.71
712,,01-11-2002,885.76,903.42,877.71,900.96,901,"1,45,04,00,000",901.81,925.66,872.05,924.58,900.96
713,,04-11-2002,900.96,924.58,900.96,908.35,908,"1,64,59,00,000",901.51,925.66,872.05,915.83,904.91
714,,05-11-2002,908.35,915.83,904.91,915.39,915,"1,35,41,00,000",899.19,925.66,872.05,925.66,905
715,,06-11-2002,915.39,925.66,905,923.76,924,"1,67,40,00,000",897.71,923.76,872.05,923.76,898.68
716,,07-11-2002,923.76,923.76,898.68,902.65,903,"1,46,69,00,000",897.82,935.13,872.05,910.11,891.62
717,,08-11-2002,902.65,910.11,891.62,894.74,895,"1,44,65,00,000",899.92,937.28,872.05,894.74,874.63
718,,11-11-2002,894.74,894.74,874.63,876.19,876,"1,11,30,00,000",904.59,937.28,872.05,894.3,876.19
719,,12-11-2002,876.19,894.3,876.19,882.95,883,"1,37,71,00,000",909.83,937.28,872.05,892.51,872.05
720,,13-11-2002,882.95,892.51,872.05,882.53,883,"1,46,34,00,000",913.31,940.41,882.53,904.27,882.53
721,,14-11-2002,882.53,904.27,882.53,904.27,904,"1,51,90,00,000",915.46,941.82,893.09,910.21,895.35
722,,15-11-2002,904.27,910.21,895.35,909.83,910,"1,40,01,00,000",927.1,954.28,893.09,915.91,899.48
723,,18-11-2002,909.83,915.91,899.48,900.36,900,"1,28,26,00,000",929.48,954.28,893.09,905.45,893.09
724,,19-11-2002,900.36,905.45,893.09,896.74,897,"1,33,74,00,000",929.48,954.28,894.93,915.01,894.93
725,,20-11-2002,896.74,915.01,894.93,914.15,914,"1,51,73,00,000",929.48,954.28,905.9,935.13,914.15
726,,21-11-2002,914.15,935.13,914.15,933.76,934,"2,41,51,00,000",927.43,954.28,895.96,937.28,928.41
727,,22-11-2002,933.76,937.28,928.41,930.55,931,"1,62,68,00,000",922.14,954.28,891.97,937.15,923.31
728,,25-11-2002,930.55,937.15,923.31,932.87,933,"1,57,40,00,000",917.93,954.28,891.97,932.87,912.1
729,,26-11-2002,932.87,932.87,912.1,913.31,913,"1,54,36,00,000",914.39,954.28,891.97,940.41,913.31
730,,27-11-2002,913.31,940.41,913.31,938.87,939,"1,35,03,00,000",912.23,954.28,891.97,941.82,935.58
731,,29-11-2002,938.87,941.82,935.58,936.31,936,"64,34,60,000",907.05,954.28,888.48,954.28,927.72
732,,02-12-2002,936.31,954.28,927.72,934.53,935,"1,61,20,00,000",905.43,934.53,888.48,934.53,918.73
733,,03-12-2002,934.53,934.53,918.73,920.75,921,"1,48,84,00,000",904.96,925.25,888.48,925.25,909.51
734,,04-12-2002,920.75,925.25,909.51,917.58,918,"1,58,89,00,000",902.99,921.49,887.82,921.49,905.9
735,,05-12-2002,917.58,921.49,905.9,906.55,907,"1,25,02,00,000",901.66,915.48,880.32,915.48,895.96
736,,06-12-2002,906.55,915.48,895.96,912.23,912,"1,24,11,00,000",899.57,912.23,880.32,912.23,891.97
737,,09-12-2002,912.23,912.23,891.97,892,892,"1,32,08,00,000",898.07,911.22,880.32,904.95,892
738,,10-12-2002,892,904.95,892,904.45,904,"1,28,66,00,000",897.38,911.22,880.32,909.94,896.48
739,,11-12-2002,904.45,909.94,896.48,904.96,905,"1,28,51,00,000",896.59,911.22,880.32,908.37,897
740,,12-12-2002,904.96,908.37,897,901.58,902,"1,25,53,00,000",894.13,911.22,873.62,901.58,888.48
741,,13-12-2002,901.58,901.58,888.48,889.48,889,"1,33,08,00,000",892.38,911.22,870.23,910.42,889.48
742,,16-12-2002,889.48,910.42,889.48,910.4,910,"1,27,16,00,000",890.82,911.22,869.45,911.22,901.74
743,,17-12-2002,910.4,911.22,901.74,902.99,903,"1,25,18,00,000",890.24,909.03,869.45,902.99,887.82
744,,18-12-2002,902.99,902.99,887.82,891.12,891,"1,44,62,00,000",890.49,911.25,869.45,899.19,880.32
745,,19-12-2002,890.02,899.19,880.32,884.25,884,"1,38,59,00,000",892.47,931.77,869.45,897.79,884.25
746,,20-12-2002,884.25,897.79,884.25,895.76,896,"1,78,27,30,000",894.65,931.77,869.45,902.43,892.26
747,,23-12-2002,895.74,902.43,892.26,897.38,897,"1,11,21,00,000",896.13,931.77,869.45,897.38,892.29
748,,24-12-2002,897.38,897.38,892.29,892.47,892,"45,83,10,000",908.15,931.77,869.45,903.89,887.48
749,,26-12-2002,892.47,903.89,887.48,889.66,890,"72,11,00,000",909.03,932.89,869.45,890.46,873.62
750,,27-12-2002,889.66,890.46,873.62,875.4,875,"75,84,00,000",910.59,935.05,869.45,882.1,870.23
751,,30-12-2002,875.4,882.1,870.23,879.39,879,"1,05,78,00,000",919.71,935.05,869.45,881.93,869.45
752,,31-12-2002,879.39,881.93,869.45,879.82,880,"1,08,85,00,000",922.49,935.05,879.82,909.03,879.82
753,,02-01-2003,879.82,909.03,879.82,909.03,909,"1,22,92,00,000",922.93,935.05,903.07,911.25,903.07
754,,03-01-2003,909.03,911.25,903.07,908.59,909,"1,13,08,00,000",922.93,935.05,899.02,931.77,908.59
755,,06-01-2003,908.59,931.77,908.59,929.01,929,"1,43,59,00,000",921.88,935.05,887.62,930.81,919.93
756,,07-01-2003,929.01,930.81,919.93,922.93,923,"1,54,52,00,000",917.96,935.05,877.64,922.93,908.32
757,,08-01-2003,922.93,922.93,908.32,909.93,910,"1,46,76,00,000",917.18,935.05,876.89,928.31,909.93
758,,09-01-2003,909.93,928.31,909.93,927.57,928,"1,56,03,00,000",914.6,935.05,859.71,932.89,917.66
759,,10-01-2003,927.58,932.89,917.66,927.57,928,"1,48,54,00,000",901.78,935.05,844.25,935.05,922.05
760,,13-01-2003,927.57,935.05,922.05,926.26,926,"1,39,63,00,000",888.68,932.59,844.25,931.66,921.72
761,,14-01-2003,926.26,931.66,921.72,931.66,932,"1,37,94,00,000",887.34,932.59,844.25,932.59,916.7
762,,15-01-2003,931.66,932.59,916.7,918.22,918,"1,43,21,00,000",878,926.03,843.74,926.03,911.98
763,,16-01-2003,918.22,926.03,911.98,914.6,915,"1,53,46,00,000",864.92,914.6,840.34,914.6,899.02
764,,17-01-2003,914.6,914.6,899.02,901.78,902,"1,35,82,00,000",861.4,906,840.34,906,887.62
765,,21-01-2003,901.78,906,887.62,887.62,888,"1,33,52,00,000",860.02,890.25,840.19,889.74,877.64
766,,22-01-2003,887.62,889.74,877.64,878.36,878,"1,56,08,00,000",858.54,890.25,840.19,890.25,876.89
767,,23-01-2003,878.36,890.25,876.89,887.34,887,"1,74,45,50,000",855.12,887.34,833.25,887.34,859.71
768,,24-01-2003,887.34,887.34,859.71,861.4,861,"1,57,48,00,000",849.31,868.72,826.7,863.95,844.25
769,,27-01-2003,861.4,863.95,844.25,847.48,847,"1,43,59,00,000",847.84,868.72,823.53,860.76,847.48
770,,28-01-2003,847.48,860.76,847.48,858.54,859,"1,45,91,00,000",844.61,868.72,823.53,868.72,845.86
771,,29-01-2003,858.54,868.72,845.86,864.36,864,"1,59,54,00,000",843.31,865.48,818.49,865.48,843.74
772,,30-01-2003,864.36,865.48,843.74,844.61,845,"1,51,03,00,000",838.98,864.64,806.29,858.33,840.34
773,,31-01-2003,844.61,858.33,840.34,855.7,856,"1,57,85,30,000",835.52,864.64,806.29,864.64,855.7
774,,03-02-2003,855.7,864.64,855.7,860.32,860,"1,25,85,00,000",834.89,861.63,806.29,860.32,840.19
775,,04-02-2003,860.32,860.32,840.19,848.2,848,"1,45,16,00,000",834.89,861.63,806.29,861.63,842.11
776,,05-02-2003,848.2,861.63,842.11,843.59,844,"1,45,08,00,000",834.89,852.87,806.29,844.23,833.25
777,,06-02-2003,843.59,844.23,833.25,838.15,838,"1,43,09,00,000",834.89,852.87,806.29,845.73,826.7
778,,07-02-2003,838.15,845.73,826.7,829.69,830,"1,27,68,00,000",834.89,852.87,806.29,837.16,823.53
779,,10-02-2003,829.69,837.16,823.53,835.97,836,"1,23,82,00,000",834.89,852.87,806.29,843.02,825.09
780,,11-02-2003,835.97,843.02,825.09,829.2,829,"1,30,70,00,000",834.89,852.87,806.29,832.12,818.49
781,,12-02-2003,829.2,832.12,818.49,818.68,819,"1,26,05,00,000",836.83,852.87,806.29,821.25,806.29
782,,13-02-2003,818.68,821.25,806.29,817.37,817,"1,48,93,00,000",837.93,852.87,815.03,834.89,815.03
783,,14-02-2003,817.37,834.89,815.03,834.89,835,"1,40,46,00,000",839.17,852.87,818.54,852.87,834.89
784,,18-02-2003,834.89,852.87,834.89,851.17,851,"1,25,08,00,000",837.93,852.34,818.54,851.17,838.79
785,,19-02-2003,851.17,851.17,838.79,845.13,845,"1,07,56,00,000",836.83,852.34,818.54,849.37,836.56
786,,20-02-2003,845.13,849.37,836.56,837.1,837,"1,19,41,00,000",833.43,852.34,818.54,852.28,831.48
787,,21-02-2003,837.1,852.28,831.48,848.17,848,"1,39,82,00,000",832.45,852.34,811.23,848.17,832.16
788,,24-02-2003,848.17,848.17,832.16,832.58,833,"1,22,92,00,000",829.85,852.34,806.57,839.55,818.54
789,,25-02-2003,832.58,839.55,818.54,838.57,839,"1,48,37,00,000",828.89,852.34,800.3,840.1,826.68
790,,26-02-2003,838.57,840.1,826.68,827.55,828,"1,37,44,00,000",827.55,852.34,788.9,842.19,827.55
791,,27-02-2003,827.55,842.19,827.55,837.28,837,"1,28,78,00,000",824.06,852.34,788.9,847,837.28
792,,28-02-2003,837.28,847,837.28,841.15,841,"1,37,33,00,000",824.06,852.34,788.9,852.34,832.74
793,,03-03-2003,841.15,852.34,832.74,834.81,835,"1,20,89,00,000",824.06,862.79,788.9,835.43,821.96
794,,04-03-2003,834.81,835.43,821.96,821.99,822,"1,25,66,00,000",826.29,866.94,788.9,829.87,819
